"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C16830","C67497",,"CDISC Glossary","medical device",,"Any instrument, apparatus, implement, machine, appliance, implant, reagent for in vitro use, software, material or other similar or related article, intended by the manufacturer to be used, alone or in combination, for human beings, for one or more specific medical purpose(s). NOTE: Specific medical purposes include diagnosis; prevention; monitoring; treatment or alleviation of disease; diagnosis; monitoring; treatment; alleviation of or compensation for an injury; investigation; replacement; modification; or support of the anatomy or of a physiological process; supporting or sustaining life, control of conception; disinfection of medical devices providing information by means of in vitro examination of specimens derived from the human body; and does not achieve its primary intended action by pharmacological, immunological or metabolic means, in or on the human body, but which may be assisted in its intended function by such means. [After REGULATION (EU) 2017/745 OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL of 5 April 2017 on medical devices; After MHRA Guidance: Medical device stand-alone software including apps]","Medical Device","Glossary CT 2025-09-26"
"C51836","C67497",,"CDISC Glossary","medical monitor",,"A sponsor representative who has medical authority for the evaluation of the safety aspects of a clinical trial.","Medical Monitor","Glossary CT 2025-09-26"
"C53607","C67497",,"CDISC Glossary","medical monitoring",,"Act of tracking the progress or severity of a disease, injury or handicap in patients in order to support a medical purpose. See also monitoring.","Patient Monitoring","Glossary CT 2025-09-26"
"C156627","C67497",,"CDISC Glossary","medication error",,"Any unintentional error in the prescribing, dispensing or administration of a medicinal product while in the control of the healthcare professional, patient or consumer. [HMA, Guideline on good pharmacovigilance practices (GVP)]","Medication Error","Glossary CT 2025-09-26"
"C156643","C67497",,"CDISC Glossary","medicinal product classification",,"Categorisation or grouping of Medicinal Products based on specific properties and according to various classification systems (e.g., UNII-SRS), which may be regional or international. NOTE: The classification system is specified using an appropriate identification system; the applicable controlled term and the controlled term identifier is specified. [after ISO 11615 2017-10 on Regulated Medicinal Product information]","Medicinal Product Classification","Glossary CT 2025-09-26"
"C142606","C67497",,"CDISC Glossary","medicinal product identifier",,"Unique identifier allocated to a medicinal product supplementary to any existing authorization number as ascribed by a medicines regulatory agency in a jurisdiction. NOTE: proposed by IDMP as a new universal identifier. [After ISO 11615:2017, 3.1.53]","Medicinal Product Identifier","Glossary CT 2025-09-26"
"C142607","C67497",,"CDISC Glossary","medicinal product name",,"Name as authorized by a Medicines Regulatory Agency. NOTE: As a general principle, a marketing authorization is granted to a single Marketing Authorization Holder or sponsor who is responsible for placing a single Medicinal Product on the market. The marketing authorization contains the name of the Medicinal Product, which can refer to, for example, a single invented name or a scientific name [when available, the INN of the active substance(s)] accompanied by a trademark or other characteristics. Other characteristics of the name can refer to strength, pharmaceutical form, intended usage or an administration device, etc. [After ISO 11615:2017, 3.1.54] See also proprietary name, generic name, international nonproprietary name (INN), established name, medicinal product name, compendial name.","Medicinal Product Name","Glossary CT 2025-09-26"
"C142605","C67497",,"CDISC Glossary","medicinal product",,"Any substance or combination of substances that may be administered to human beings (or animals) for treating or preventing disease, or with the intent to make a medical diagnosis or to restore, correct or modify physiological functions. NOTE: 1. A Medicinal Product may contain one or more manufactured items and one or more pharmaceutical products. 2. In certain jurisdictions a Medicinal Product may also be defined as any substance or combination of substances which may be used to make a medical diagnosis. [After IDMP]","Medicinal Product","Glossary CT 2025-09-26"
"C142608","C67497",,"CDISC Glossary","Medicines and Healthcare products Regulatory agency (MHRA)",,"The UK government agency responsible for ensuring that medicines and medical devices work, and are acceptably safe. [MHRA]","Medicines And Healthcare Products Regulatory Agency","Glossary CT 2025-09-26"
"C142609","C67497",,"CDISC Glossary","mega-trials","large sample trial","Massive trials that test the advantages of therapeutic interventions by enrolling 10,000 or more subjects.","Mega-Trial","Glossary CT 2025-09-26"
"C142553","C67497",,"CDISC Glossary","memorandum of understanding (MOU)",,"A formal agreement between the Food and Drug administration (FDA) and federal, state, or local government agencies; academic institutions; and other entities. NOTE: The MOU constitutes an understanding between the parties but is a non-binding agreement. it is FDA's policy to enter into MOUs with other entities whenever there is a need to define lines of authority or responsibility, or to clarify cooperative procedures.","FDA Memorandum of Understanding","Glossary CT 2025-09-26"
"C142486","C67497",,"CDISC Glossary","message (HL7)",,"The atomic unit of data transferred between systems. It comprises a group of segments in a defined sequence, each message has a message type that defines its purpose. NOTE: For example, the Admission, Discharge and Transfer (ADT) Message type is used to transmit portions of a patient's ADT data from one system to another. in HL7, a three-character code contained within each message identifies its type. [HL7]","Data Message","Glossary CT 2025-09-26"
"C184389","C67497",,"CDISC Glossary","meta-analysis protocol",,"The document describing the plan for combining of evidence from relevant studies using appropriate statistical methods to allow inference to be made to the population of interest. NOTE: The most common reason for performing a meta-analysis is to provide an estimate of a treatment effect or measure of relative risk associated with an intervention and to quantify the uncertainty about the estimated effect or risk, when data from a single existing study are insufficient for this purpose. [FDA Draft Guidance, Meta-Analyses of Randomized Controlled Clinical Trials to Evaluate the Safety of Human Drugs or Biological Products Guidance for Industry, November 2018] See also meta-analysis.","Meta-Analysis Protocol Document","Glossary CT 2025-09-26"
"C17886","C67497",,"CDISC Glossary","meta-analysis",,"The formal evaluation of the quantitative evidence from two or more trials bearing on the same question. NOTE: This most commonly involves the statistical combination of summary statistics from the various trials, but the term is sometimes also used to refer to the combination of the raw data. The methodology for performing the meta-analysis can be found in a meta-analysis protocol, or plan. [After ICH E9 Glossary] See also meta-analysis protocol.","Meta-Analysis","Glossary CT 2025-09-26"
"C19536","C67497",,"CDISC Glossary","metabolism",,"The biochemical alteration of substances introduced into the body.","Metabolic Process","Glossary CT 2025-09-26"
