"Code","Codelist Code","Codelist Extensible (Yes/No)","Codelist Name","CDISC Submission Value","CDISC Synonym(s)","CDISC Definition","NCI Preferred Term","Standard and Date"
"C135440","C65047",,"Laboratory Test Code","PLATEST","Platelets, Estimated","An estimated measurement of the platelets (non-nucleated thrombocytes) in a biological specimen.","Estimated Platelets Measurement","SEND CT 2024-03-29"
"C74728","C65047",,"Laboratory Test Code","PLATGNT","Giant Platelets","A measurement of the giant (larger than 7um in diameter) platelets in a biological specimen.","Giant Platelet Count","SEND CT 2024-03-29"
"C100424","C65047",,"Laboratory Test Code","PLATHCT","Platelet Hematocrit; Thrombocytocrit","A relative measurement (ratio or percentage) of the proportion of the volume of blood taken up by platelets.","Platelet Hematocrit Measurement","SEND CT 2024-03-29"
"C154723","C65047",,"Laboratory Test Code","PLATIM","Immature Platelets; Reticulated Platelets","A measurement of the immature platelets in a biological specimen.","Immature Platelet Count","SEND CT 2024-03-29"
"C74729","C65047",,"Laboratory Test Code","PLATLRG","Large Platelets","A measurement of the large (between 4 um and 7um in diameter) platelets in a biological specimen.","Large Platelet Count","SEND CT 2024-03-29"
"C116209","C65047",,"Laboratory Test Code","PLATSAT","Platelet Satellitism","An examination or assessment of the platelet satellitism (platelet rosetting around cells) in a biological specimen.","Platelet Satellitism Assessment","SEND CT 2024-03-29"
"C163482","C65047",,"Laboratory Test Code","PLCGF","PGF; PIGF; Placental Growth Factor; PLGF","A measurement of the placental growth factor in a biological specimen.","Placental Growth Factor Measurement","SEND CT 2024-03-29"
"C127633","C65047",,"Laboratory Test Code","PLG","Plasminogen","A measurement of the plasminogen (antigen) in a biological specimen.","Plasminogen Measurement","SEND CT 2024-03-29"
"C158237","C65047",,"Laboratory Test Code","PLP","Active Vitamin B6; Pyridoxal Phosphate","A measurement of the pyridoxal phosphate in a biological specimen.","Pyridoxal Phosphate Measurement","SEND CT 2024-03-29"
"C163483","C65047",,"Laboratory Test Code","PLSCR1","Phospholipid Scramblase 1","A measurement of the phospholipid scramblase 1 in a biological specimen.","Phospholipid Scramblase 1 Measurement","SEND CT 2024-03-29"
"C147416","C65047",,"Laboratory Test Code","PLSIMCCE","Immature Plasma Cells/Total Cells","A relative measurement (ratio or percentage) of the immature plasma cells (plasmacytes) to total cells in a biological specimen.","Immature Plasma Cells to Total Cells Ratio Measurement","SEND CT 2024-03-29"
"C96679","C65047",,"Laboratory Test Code","PLSIMCE","Immature Plasma Cells","A measurement of the immature plasma cells in a biological specimen.","Immature Plasma Cell Count","SEND CT 2024-03-29"
"C96680","C65047",,"Laboratory Test Code","PLSIMCLY","Immature Plasma Cells/Lymphocytes","A relative measurement (ratio or percentage) of immature plasma cells to total lymphocytes in a biological specimen.","Immature Plasma Cell to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C74661","C65047",,"Laboratory Test Code","PLSMCE","Mature Plasma Cells; Plasmacytes; Plasmocytes","A measurement of the mature plasma cells (plasmacytes) in a biological specimen.","Mature Plasma Cell Count","SEND CT 2024-03-29"
"C98869","C65047",,"Laboratory Test Code","PLSMCECE","Mature Plasma Cells/Total Cells","A relative measurement (ratio or percentage) of the mature plasma cells (plasmacytes) to total cells in a biological specimen (for example a bone marrow specimen).","Mature Plasma Cell to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C74911","C65047",,"Laboratory Test Code","PLSMCELY","Mature Plasma Cells/Lymphocytes","A relative measurement (ratio or percentage) of the mature plasma cells (plasmacytes) to all lymphocytes in a biological specimen.","Mature Plasma Cell to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C172494","C65047",,"Laboratory Test Code","PLSNCE","Monoclonal Plasma Cells; Monotypic Plasma Cells; Neoplastic Plasma Cells","A measurement of the neoplastic plasma cells in a biological specimen.","Neoplastic Plasma Cell Count","SEND CT 2024-03-29"
"C74619","C65047",,"Laboratory Test Code","PLSPCE","Plasmablast; Precursor Plasma Cells","A measurement of the precursor (blast stage) plasma cells (antibody secreting cells derived from B cells via antigen stimulation) in a biological specimen.","Precursor Plasma Cell Count","SEND CT 2024-03-29"
"C74650","C65047",,"Laboratory Test Code","PLSPCELY","Precursor Plasma Cells/Lymphocytes","A relative measurement (ratio or percentage) of the precursor (blast stage) plasma cells (antibody secreting cells derived from B cells via antigen stimulation) to all lymphocytes in a biological specimen.","Precursor Plasma Cell to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C128974","C65047",,"Laboratory Test Code","PLSTCE","Total Plasma Cells","A measurement of the total plasma cells in a biological specimen.","Plasma Cell Count","SEND CT 2024-03-29"
"C187987","C65047",,"Laboratory Test Code","PLSTCECE","Total Plasma Cells/Total Cells","A relative measurement (ratio or percentage) of the total plasma cells to total cells in a biological specimen.","Plasma Cell to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C128975","C65047",,"Laboratory Test Code","PLSTCELE","Total Plasma Cells/Leukocytes","A relative measurement (ratio or percentage) of the total plasma cells to leukocytes in a biological specimen.","Plasma Cells to Leukocytes Ratio Measurement","SEND CT 2024-03-29"
"C189499","C65047",,"Laboratory Test Code","PLSTCELY","Total Plasma Cells/Lymphocytes","A relative measurement (ratio or percentage) of the total plasma cells to lymphocytes in a biological specimen.","Plasma Cell to Lymphocyte Ratio Measurement","SEND CT 2024-03-29"
"C111293","C65047",,"Laboratory Test Code","PLTAGAMP","Platelet Aggregation Amplitude","A measurement of the magnitude of the platelet aggregation in a biological specimen.","Platelet Aggregation Amplitude Measurement","SEND CT 2024-03-29"
"C170580","C65047",,"Laboratory Test Code","PLTIMPLT","Immature Platelet Fraction; Immature Platelets/Total Platelets; IPF; Reticulated Platelets/Total Platelets","A relative measurement (ratio or percentage) of immature platelets to total platelets in a biological specimen.","Immature Platelets to Total Platelets Ratio Measurement","SEND CT 2024-03-29"
"C161353","C65047",,"Laboratory Test Code","PLTLPLT","Large Platelets/Total Platelets; Platelet Large Cell Ratio; PLCR","A relative measurement (ratio or percentage) of large platelets to total platelets in a biological specimen.","Large Platelets to Total Platelets Ratio Measurement","SEND CT 2024-03-29"
"C111296","C65047",,"Laboratory Test Code","PLTMORPH","Platelet Morphology","An examination or assessment of the form and structure of platelets.","Platelet Morphology Measurement","SEND CT 2024-03-29"
"C132380","C65047",,"Laboratory Test Code","PMDW","Platelet Mass Distribution Width","A measurement which represents the variation defined by two standard deviations of the platelet dry mass distribution in a biological specimen.","Platelet Mass Distribution Width","SEND CT 2024-03-29"
"C127634","C65047",,"Laboratory Test Code","PMYCECE","Proliferating Myeloid Cells/Total Cells","A relative measurement (ratio or percentage) of the proliferating myeloid cells to total cells in a biological specimen.","Proliferating Myeloid Cell to Total Cell Ratio Measurement","SEND CT 2024-03-29"
"C80201","C65047",,"Laboratory Test Code","PNCTPP","Pancreatic Polypeptide","A measurement of the pancreatic polypeptide in a biological specimen.","Pancreatic Polypeptide Measurement","SEND CT 2024-03-29"
"C75367","C65047",,"Laboratory Test Code","PNTBRBTL","Pentobarbital","A measurement of the pentobarbital present in a biological specimen.","Pentobarbital Measurement","SEND CT 2024-03-29"
"C184632","C65047",,"Laboratory Test Code","PNTZOCIN","Pentazocine","A measurement of the pentazocine in a biological specimen.","Pentazocine Measurement","SEND CT 2024-03-29"
"C71251","C65047",,"Laboratory Test Code","PO2","PaO2; Partial Pressure Oxygen; Po2; pO2","A measurement of the pressure of oxygen in a biological specimen.","Partial Pressure of Oxygen Measurement","SEND CT 2024-03-29"
"C147417","C65047",,"Laboratory Test Code","PO2ADJT","Partial Pressure Oxygen Adj for Temp","A measurement of the pressure of oxygen, which has been adjusted for body temperature, in a biological specimen.","Partial Pressure of Oxygen Adjusted for Body Temperature Measurement","SEND CT 2024-03-29"
"C119293","C65047",,"Laboratory Test Code","PO2FIO2","PAO2/FIO2; PP Arterial O2/Fraction Inspired O2","A relative measurement (ratio or percentage) of the force per unit area (pressure) of oxygen dissolved in arterial blood to the percentage oxygen of an inhaled mixture of gasses.","Partial Pressure Arterial Oxygen to Fraction Inspired Oxygen Ratio Measurement","SEND CT 2024-03-29"
"C79602","C65047",,"Laboratory Test Code","POIKILO","Poikilocytes","A measurement of the odd-shaped erythrocytes in a whole blood specimen.","Poikilocyte Measurement","SEND CT 2024-03-29"
"C74649","C65047",,"Laboratory Test Code","POIKRBC","Poikilocytes/Erythrocytes","A relative measurement (ratio or percentage) of the poikilocytes, or irregularly shaped erythrocytes, to all erythrocytes in a biological specimen.","Poikilocyte to Erythrocyte Ratio Measurement","SEND CT 2024-03-29"
"C64803","C65047",,"Laboratory Test Code","POLYCHR","Polychromasia","A measurement of the blue-staining characteristic of newly generated erythrocytes.","Polychromasia","SEND CT 2024-03-29"
"C147418","C65047",,"Laboratory Test Code","POLYERY","Polychromatophilic Erythroblast","A measurement of the polychromatophilic erythroblasts in a biological specimen taken from a non-human organism.","Polychromatophilic Erythroblast Count","SEND CT 2024-03-29"
"C147419","C65047",,"Laboratory Test Code","POLYNORM","Polychromatophilic Normoblast","A measurement of the polychromatophilic normoblasts in a biological specimen taken from a non-human organism.","Polychromatophilic Normoblast Count","SEND CT 2024-03-29"
"C199905","C65047",,"Laboratory Test Code","PON1","Aromatic Esterase 1; Arylesterase 1; Arylesterase B-Type; Esterase A; Paraoxonase 1; Paraoxonase B-Type; Paraoxonase-1; PON 1","A measurement of the paraoxonase 1 in a biological specimen.","Paraoxonase 1 Measurement","SEND CT 2024-03-29"
"C120648","C65047",,"Laboratory Test Code","PORPH","Porphyrin","A measurement of the total porphyrin in a biological specimen.","Porphyrin Measurement","SEND CT 2024-03-29"
"C174297","C65047",,"Laboratory Test Code","PPA","Beta-Hydroxyamphetamine; Norephedrine; Phenylpropanolamine","A measurement of the phenylpropanolamine in a biological specimen.","Phenylpropanolamine Measurement","SEND CT 2024-03-29"
"C161358","C65047",,"Laboratory Test Code","PPI","Inorganic Pyrophosphate","A measurement of the inorganic pyrophosphate in a biological specimen.","Inorganic Pyrophosphate Measurement","SEND CT 2024-03-29"
"C187819","C65047",,"Laboratory Test Code","PPIA","Cyclophilin A; CYPA; Peptidylprolyl Isomerase A; Rotamase A","A measurement of the peptidylprolyl isomerase A in a biological specimen.","Peptidylprolyl Isomerase A Measurement","SEND CT 2024-03-29"
"C147420","C65047",,"Laboratory Test Code","PPTDCALB","Phosphatidylcholine/Albumin","A relative measurement (ratio or percentage) of the phosphatidylcholine to albumin in a biological specimen.","Phosphatidylcholine to Albumin Ratio Measurement","SEND CT 2024-03-29"
"C187820","C65047",,"Laboratory Test Code","PPTDETH","PEth; Phosphatidylethanol","A measurement of the total phosphatidylethanol in a biological specimen.","Phosphatidylethanol Measurement","SEND CT 2024-03-29"
"C116210","C65047",,"Laboratory Test Code","PRAB","Panel Reactive Antibody; Percent Reactive Antibody; PRA Score","A measurement of the panel reactive antibody that is achieved by mixing and assessing the reactivity between the recipient's immune cells and the donor's human leukocyte antigen, in which anti-HLA class I and class II antibody specificities are measured separately in a biological specimen.","Panel Reactive Antibody Test","SEND CT 2024-03-29"
"C132381","C65047",,"Laboratory Test Code","PRABC","Calculated Panel Reactive Antibody","A measurement of the calculated panel reactive antibody, which is based on the number/type of unacceptable HLA antigens to which an organ recipient has been sensitized, and which algorithmically estimates the level of sensitization in the recipient. The CPRA is computed from HLA antigen frequencies in a given donor population using both anti-HLA class I and class II antibody specificities; it also represents the percentage of actual organ donors that express one or more unacceptable HLA antigens to which a recipient may react adversely.","Calculated Panel Reactive Antibody Measurement","SEND CT 2024-03-29"
"C132382","C65047",,"Laboratory Test Code","PRCTC","Prostate Circulating Tumor Cells","A measurement of the prostate circulating tumor cells in a biological specimen.","Circulating Prostate Tumor Cell Count","SEND CT 2024-03-29"
"C100435","C65047",,"Laboratory Test Code","PREALB","Prealbumin; Thyroxine-binding Prealbumin; Transthyretin","A measurement of the prealbumin in a biological specimen.","Prealbumin Measurement","SEND CT 2024-03-29"
"C184642","C65047",,"Laboratory Test Code","PREGBLN","Pregabalin","A measurement of the pregabalin in a biological specimen.","Pregabalin Measurement","SEND CT 2024-03-29"
"C147421","C65047",,"Laboratory Test Code","PRGNENLN","Pregnenolone","A measurement of the pregnenolone in a biological specimen.","Pregnenolone Measurement","SEND CT 2024-03-29"
"C186092","C65047",,"Laboratory Test Code","PRGNNDL","Pregnanediol","A measurement of the pregnanediol in a biological specimen.","Pregnanediol Measurement","SEND CT 2024-03-29"
"C111299","C65047",,"Laboratory Test Code","PRINSINS","Proinsulin/Insulin Ratio","A relative measurement (ratio or percentage) of the proinsulin to insulin in a biological specimen.","Proinsulin to Insulin Ratio Measurement","SEND CT 2024-03-29"
"C64829","C65047",,"Laboratory Test Code","PRLYMLE","Prolymphocytes/Leukocytes","A relative measurement (ratio or percentage) of prolymphocytes to leukocytes in a biological specimen.","Prolymphocyte to Leukocyte Ratio","SEND CT 2024-03-29"
"C184596","C65047",,"Laboratory Test Code","PRMPNL","Perampanel","A measurement of the perampanel in a biological specimen.","Perampanel Measurement","SEND CT 2024-03-29"
"C122141","C65047",,"Laboratory Test Code","PRO","Proline","A measurement of the proline in a biological specimen.","Proline Measurement","SEND CT 2024-03-29"
"C198289","C65047",,"Laboratory Test Code","PROAP","Cytosol Aminopeptidase V; Proline Aminopeptidase; Proline Iminopeptidase; Prolyl Aminopeptidase","A measurement of the proline aminopeptidase in a biological specimen.","Proline Aminopeptidase Measurement","SEND CT 2024-03-29"
"C165979","C65047",,"Laboratory Test Code","PROC6","C-terminal Pro-Peptide of the Alpha 3 Type VI Collagen Chain; C-Terminal Propeptide of Type 6a3 Collagen; C-Terminal Propeptide of Type VIa3 Collagen; Endotrophin; Pro-C6","A measurement of the C-terminal propeptide of type VIa3 collagen (pro-C6) in a biological specimen.","Pro-C6 Measurement","SEND CT 2024-03-29"
"C184567","C65047",,"Laboratory Test Code","PRODINEA","Alphaprodine","A measurement of the alphaprodine in a biological specimen.","Alphaprodine Measurement","SEND CT 2024-03-29"
